LAT,LON,YEAR,MO,DY,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,PRECTOT,WS10M,PS,QV2M,ALLSKY_SFC_SW_DWN
-37.63269,145.79811,1982,6,2,2.5,2.52,8.05,0.32,5.7,3.71,1.66,97.97,4.8,-999
-37.63269,145.79811,1982,6,3,-0.21,-0.19,8.94,-1.2,2.88,0.01,0.9,98.42,3.83,-999
-37.63269,145.79811,1982,6,4,0.79,0.81,11.1,-1.33,3.59,0.03,1.12,98.48,4.13,-999
-37.63269,145.79811,1982,6,5,2.93,2.94,11.2,0.64,4.74,0.12,1.04,98.35,4.79,-999
-37.63269,145.79811,1982,6,6,3.32,3.32,10.96,1.5,5.12,0.05,0.73,98.35,4.92,-999
-37.63269,145.79811,1982,6,7,2.95,2.96,10.46,2,5.25,0.09,0.92,98.23,4.83,-999
-37.63269,145.79811,1982,6,8,2.7,2.71,11.56,1.9,5.62,0.01,0.87,98.11,4.75,-999
-37.63269,145.79811,1982,6,9,1.55,1.56,12.36,0.89,5.26,0.05,1.26,97.95,4.39,-999
-37.63269,145.79811,1982,6,10,4.52,4.53,11.19,3.66,7.04,1.13,1.38,97.41,5.48,-999
-37.63269,145.79811,1982,6,11,6.91,6.91,10.88,5.96,7.73,2.02,1.11,96.96,6.42,-999
-37.63269,145.79811,1982,6,12,4.97,4.97,12.48,3.97,7.26,0.06,0.93,97.05,5.61,-999
-37.63269,145.79811,1982,6,13,4.96,4.96,10.43,3.02,6.25,0.54,1.17,97.08,5.61,-999
-37.63269,145.79811,1982,6,14,7.64,7.64,11.58,6.21,8.21,1.67,1.22,97.04,6.76,-999
-37.63269,145.79811,1982,6,15,6.3,6.3,7.87,5.92,6.86,4.37,1.53,96.67,6.17,-999
-37.63269,145.79811,1982,6,16,4.73,4.73,9.05,4.19,6.16,0.69,1.26,97.09,5.51,-999
-37.63269,145.79811,1982,6,17,3.17,3.17,9.29,3.02,5.66,0.34,1.79,96.89,4.94,-999
-37.63269,145.79811,1982,6,18,4.39,4.39,7.8,4.48,5.53,2.67,1.48,96.65,5.41,-999
-37.63269,145.79811,1982,6,19,3.32,3.33,8.96,3.43,6.09,0.11,2,96.66,5,-999
-37.63269,145.79811,1982,6,20,2.92,2.92,6.05,2.4,3.93,9.98,1.19,96.27,4.9,-999
-37.63269,145.79811,1982,6,21,4.27,4.27,6.44,2.43,4.63,16.64,2,96.51,5.39,-999
-37.63269,145.79811,1982,6,22,6.48,6.48,9.17,4.25,6.73,6.28,1.66,97.59,6.23,-999
-37.63269,145.79811,1982,6,23,4.84,4.85,8.64,2.59,6.25,1.81,1.35,98,5.53,-999
-37.63269,145.79811,1982,6,24,1.67,1.68,9.69,-0.22,3.88,0.03,1.07,98.2,4.39,-999
-37.63269,145.79811,1982,6,25,2.16,2.16,10.65,0.12,4.23,0.06,1.03,98.06,4.56,-999
-37.63269,145.79811,1982,6,26,0.98,0.99,9.74,-0.42,3.66,0.03,1.46,97.61,4.19,-999
-37.63269,145.79811,1982,6,27,2.21,2.21,6.16,1.48,4.15,2.08,1.76,97.14,4.67,-999
-37.63269,145.79811,1982,6,28,6.12,6.12,8.91,4.94,6.31,1.11,0.96,97.82,6.03,-999
-37.63269,145.79811,1982,6,29,5.48,5.48,11.41,5.08,7.16,0.25,0.94,98.04,5.75,-999
-37.63269,145.79811,1982,6,30,3.94,3.95,11.79,3.92,6.74,0.04,0.88,97.72,5.18,-999
-37.63269,145.79811,1982,7,1,3.29,3.29,11.41,1.82,5.52,0.03,1.23,97.48,4.97,-999
-37.63269,145.79811,1982,7,2,2.1,2.11,11.22,1.05,5,0.04,1.05,97.3,4.59,-999
-37.63269,145.79811,1982,7,3,1.93,1.94,11.65,1.15,5.58,0.03,1.33,97.22,4.55,-999
-37.63269,145.79811,1982,7,4,2.37,2.37,9.02,0.54,4.04,0.05,0.85,97.48,4.65,-999
-37.63269,145.79811,1982,7,5,2.01,2.02,6.94,-0.42,3.44,2.06,1.8,97.23,4.56,-999
-37.63269,145.79811,1982,7,6,4.74,4.74,7.13,3.65,5.1,3.81,1.27,97.08,5.52,-999
-37.63269,145.79811,1982,7,7,4.3,4.3,9.17,3.14,5.12,1.24,0.86,97.27,5.35,-999
-37.63269,145.79811,1982,7,8,3.36,3.37,10.34,1.93,5.21,0.03,0.86,97.65,4.98,-999
-37.63269,145.79811,1982,7,9,4.32,4.32,11.03,1.78,5.68,0.24,0.83,97.97,5.32,-999
-37.63269,145.79811,1982,7,10,3.59,3.59,10.28,3.49,5.78,0.05,1.15,98.04,5.05,-999
-37.63269,145.79811,1982,7,11,4.75,4.75,9.11,3.32,5.74,2.01,0.99,98.16,5.5,-999
-37.63269,145.79811,1982,7,12,5.19,5.19,9.13,4.2,6.13,0.27,0.94,98.38,5.63,-999
-37.63269,145.79811,1982,7,13,5.39,5.39,8.24,4.14,5.82,1.69,1.19,98.24,5.72,-999
-37.63269,145.79811,1982,7,14,2.59,2.6,9.87,1.79,4.85,0.12,1.09,98.64,4.66,-999
-37.63269,145.79811,1982,7,15,1.38,1.39,9.71,0.39,3.68,0.06,0.98,98.63,4.28,-999
-37.63269,145.79811,1982,7,16,0.25,0.27,8.94,0.12,3.38,0.06,0.69,98.13,3.97,-999
-37.63269,145.79811,1982,7,17,-0.15,-0.14,7.81,-0.34,2.68,0.06,1.14,97.05,3.89,-999
-37.63269,145.79811,1982,7,18,-0.14,-0.13,4.08,-1.08,1.75,4.32,1.37,95.9,3.96,-999
-37.63269,145.79811,1982,7,19,0.56,0.57,5.39,-0.21,1.89,3.1,1.33,96.67,4.11,-999
-37.63269,145.79811,1982,7,20,-0.14,-0.13,8.12,-0.12,2.8,0.09,0.8,97.76,3.86,-999
-37.63269,145.79811,1982,7,21,-2.93,-2.88,7.64,-2.65,1.42,0.03,1.37,97.87,3.15,-999
-37.63269,145.79811,1982,7,22,-2.48,-2.43,8.36,-1.6,2.78,0.13,1.2,97.49,3.3,-999
-37.63269,145.79811,1982,7,23,2.57,2.58,11.89,1.45,5.85,0.02,1.47,97.06,4.75,-999
-37.63269,145.79811,1982,7,24,4.96,4.96,10.57,4.62,7.1,0.31,1.29,97.46,5.59,-999
-37.63269,145.79811,1982,7,25,5.51,5.52,12.1,5.15,7.73,0.1,1.27,97.91,5.77,-999
-37.63269,145.79811,1982,7,26,5.4,5.4,9.42,3.21,6.56,0.97,1.18,98.01,5.74,-999
-37.63269,145.79811,1982,7,27,2.33,2.34,11.91,-0.49,5.08,0.09,1.32,97.8,4.67,-999
-37.63269,145.79811,1982,7,28,2.5,2.5,10.13,1.81,5.47,3.64,1.85,96.78,4.73,-999
-37.63269,145.79811,1982,7,29,2.76,2.76,5.51,1.95,3.54,8.68,2.14,96.57,4.82,-999
-37.63269,145.79811,1982,7,30,3.92,3.92,6.86,3.02,4.55,5,1.7,96.86,5.22,-999
-37.63269,145.79811,1982,7,31,5.24,5.24,7.88,4.53,5.92,2.74,1.47,97.33,5.7,-999
-37.63269,145.79811,1982,8,1,6.69,6.69,9.39,5.56,7.04,2.52,1.4,97.82,6.29,-999
-37.63269,145.79811,1982,8,2,3.13,3.14,10.67,4,7.33,0.01,2.29,97.69,4.9,-999
-37.63269,145.79811,1982,8,3,2.11,2.13,10.57,3.06,7.9,1.85,2.14,97.8,4.56,-999
-37.63269,145.79811,1982,8,4,1.46,1.47,11.02,0.67,5.32,0,1.16,98.66,4.31,-999
-37.63269,145.79811,1982,8,5,1.89,1.9,12.56,-0.08,5.78,0.13,1.43,98.48,4.48,-999
-37.63269,145.79811,1982,8,6,2.94,2.94,10.29,2.02,5.73,0.07,0.98,98.56,4.81,-999
-37.63269,145.79811,1982,8,7,5.42,5.42,13.44,2.7,7.03,0.02,0.68,98.77,5.69,-999
-37.63269,145.79811,1982,8,8,3.85,3.86,15.01,2.67,8.4,0.01,1.55,98.47,5.14,-999
-37.63269,145.79811,1982,8,9,2.47,2.49,13.52,5.9,9.08,0.01,1.82,97.84,4.66,-999
-37.63269,145.79811,1982,8,10,5,5.01,16.33,7.46,10.9,0.17,1.56,97.67,5.64,-999
-37.63269,145.79811,1982,8,11,8.21,8.21,14.71,7.09,10.2,8.7,1.19,97.05,7.04,-999
-37.63269,145.79811,1982,8,12,6.84,6.84,10.15,6.08,7.61,5.34,1.3,96.79,6.4,-999
-37.63269,145.79811,1982,8,13,5.62,5.62,9.5,5.26,6.74,2.99,1.25,97.18,5.85,-999
-37.63269,145.79811,1982,8,14,6.75,6.75,12.24,4.82,8.04,1.95,1.26,97.36,6.35,-999
-37.63269,145.79811,1982,8,15,5.72,5.72,11.05,5.42,7.39,1.07,0.69,97.8,5.86,-999
-37.63269,145.79811,1982,8,16,5.34,5.34,11.81,4.8,7.49,0.36,0.94,98.32,5.69,-999
-37.63269,145.79811,1982,8,17,5.3,5.3,12.67,4.65,8.05,0.3,0.92,98.7,5.64,-999
-37.63269,145.79811,1982,8,18,3.29,3.3,13.63,2.69,7.27,0.02,1.38,98.82,4.9,-999
-37.63269,145.79811,1982,8,19,2.99,3,14.89,3.48,8.41,0.01,1.43,98.7,4.81,-999
-37.63269,145.79811,1982,8,20,3.78,3.79,15.75,4.2,10.17,0.17,1.73,98.39,5.12,-999
-37.63269,145.79811,1982,8,21,6.47,6.47,16.53,7.74,10.93,0.76,1.55,98.24,6.2,-999
-37.63269,145.79811,1982,8,22,6.07,6.07,14.83,4.48,8.77,0.31,0.91,98.5,5.98,-999
-37.63269,145.79811,1982,8,23,4.74,4.75,16.7,3.68,9.92,0.15,1.65,98.06,5.49,-999
-37.63269,145.79811,1982,8,24,5.05,5.06,16.76,8.61,11.97,0.02,1.83,97.45,5.63,-999
-37.63269,145.79811,1982,8,25,5.67,5.68,13.54,5.74,9.08,0.22,1.08,97.58,5.87,-999
-37.63269,145.79811,1982,8,26,4.94,4.94,13.29,3.15,7.38,0.11,0.92,97.89,5.55,-999
-37.63269,145.79811,1982,8,27,4.89,4.89,16.99,3.41,9.71,0,1.54,97.84,5.56,-999
-37.63269,145.79811,1982,8,28,4.93,4.94,18.22,4.71,11.47,0.02,1.52,97.83,5.59,-999
-37.63269,145.79811,1982,8,29,3,3.02,18.31,8.47,13.12,0.01,1.83,97.21,4.89,-999
-37.63269,145.79811,1982,8,30,7.1,7.11,12.4,5.57,9.67,1.92,1.04,97.22,6.56,-999
-37.63269,145.79811,1982,8,31,3.76,3.77,15.72,2.83,8.28,0.72,0.86,97.49,5.14,-999
-37.63269,145.79811,1982,9,1,5.15,5.16,18.08,5.03,11.91,0.78,1.74,96.96,5.73,-999
-37.63269,145.79811,1982,9,2,7.01,7.02,15.62,8.83,11.63,4.82,1.63,96.64,6.54,-999
-37.63269,145.79811,1982,9,3,3.45,3.46,10.07,5.01,7.55,5.58,2.58,96.3,5.13,-999
-37.63269,145.79811,1982,9,4,2.42,2.43,12.8,3.78,7.36,0.41,1.24,97.35,4.67,-999
-37.63269,145.79811,1982,9,5,1.34,1.37,14.18,2.31,8.06,0,1.65,96.93,4.34,-999
-37.63269,145.79811,1982,9,6,1.61,1.62,6.64,3.11,5.09,6.04,1.58,96.62,4.46,-999
-37.63269,145.79811,1982,9,7,4.17,4.18,11.89,1.58,6.83,1.27,1.79,96.91,5.4,-999
-37.63269,145.79811,1982,9,8,5.94,5.95,14.02,5.3,9.59,6.88,2.39,96.35,6.05,-999
-37.63269,145.79811,1982,9,9,1.47,1.48,4.65,2.11,3.35,8.39,1.89,96.62,4.4,-999
-37.63269,145.79811,1982,9,10,4.36,4.36,9.21,1.62,5.33,6.41,1.5,97.41,5.43,-999
-37.63269,145.79811,1982,9,11,2.63,2.65,11.43,2.75,6.92,1.34,1.47,97.87,4.77,-999
-37.63269,145.79811,1982,9,12,1.39,1.41,14.3,0.15,6.62,0,0.76,98.19,4.33,-999
-37.63269,145.79811,1982,9,13,3.29,3.3,15.99,1.47,8.11,0.17,1.02,98.1,4.97,-999
-37.63269,145.79811,1982,9,14,5.05,5.06,17.11,4.61,10.36,0.01,0.82,97.89,5.63,-999
-37.63269,145.79811,1982,9,15,6.12,6.13,17.81,5.14,11.44,0.28,1.49,97.66,6.07,-999
-37.63269,145.79811,1982,9,16,6.91,6.91,19.35,8.99,14.34,0.62,2.08,97.1,6.43,-999
-37.63269,145.79811,1982,9,17,8.99,8.99,16.63,9.22,13.78,16.19,1.86,96.26,7.49,-999
-37.63269,145.79811,1982,9,18,3.69,3.7,12,4.49,8.34,6.49,1.75,97.02,5.2,-999
-37.63269,145.79811,1982,9,19,3.56,3.56,11.25,3.12,6.37,2.06,1.01,97.68,5.04,-999
-37.63269,145.79811,1982,9,20,3.19,3.2,13.69,3.59,7.84,0.1,1.25,98.4,4.9,-999
-37.63269,145.79811,1982,9,21,3.39,3.4,15.69,3.73,8.98,0,1.39,98.76,4.94,-999
-37.63269,145.79811,1982,9,22,3.34,3.35,16.98,3.61,9.68,0,1.03,98.52,4.94,-999
-37.63269,145.79811,1982,9,23,2.51,2.53,17.37,2.24,9.7,0,1.12,97.76,4.69,-999
-37.63269,145.79811,1982,9,24,2.44,2.46,17.92,5.61,11.67,0.23,1.61,97.06,4.73,-999
-37.63269,145.79811,1982,9,25,4.09,4.11,15.64,6.95,11.07,2.79,1.56,96.61,5.34,-999
-37.63269,145.79811,1982,9,26,4.78,4.79,11.92,5.19,7.5,1.51,0.96,96.84,5.55,-999
-37.63269,145.79811,1982,9,27,5.13,5.13,14.22,4.35,8.47,0.61,1.15,96.67,5.69,-999
-37.63269,145.79811,1982,9,28,4.78,4.79,14.4,2.73,8.43,11.18,1.59,96.59,5.59,-999
-37.63269,145.79811,1982,9,29,3.27,3.27,6.43,2.32,4.49,9.9,1.49,96.89,4.99,-999
-37.63269,145.79811,1982,9,30,1.11,1.12,10.03,0.64,5.73,0.5,1.57,97.55,4.24,-999
-37.63269,145.79811,1982,10,1,4.42,4.43,13.01,3.64,7.85,0.51,1.47,97.7,5.38,-999
-37.63269,145.79811,1982,10,2,2.49,2.52,18.15,3.36,10.94,0,1.64,97.69,4.71,-999
-37.63269,145.79811,1982,10,3,2.79,2.82,16.29,7.67,11.65,1.79,1.55,97.32,4.88,-999
-37.63269,145.79811,1982,10,4,4.54,4.55,10.99,4.18,8.3,4.73,1.7,97.36,5.5,-999
-37.63269,145.79811,1982,10,5,2.51,2.53,16.81,2.17,8.99,0.06,0.68,97.8,4.71,-999
-37.63269,145.79811,1982,10,6,3.84,3.86,16.55,4.43,10.73,0.02,1.34,97.38,5.18,-999
-37.63269,145.79811,1982,10,7,5.24,5.25,20.99,9.58,14.42,0,1.62,96.64,5.79,-999
-37.63269,145.79811,1982,10,8,4.57,4.58,14.47,5.52,9.66,0.89,1.29,96.81,5.5,-999
-37.63269,145.79811,1982,10,9,2.77,2.79,11.78,4.85,7.49,1.67,1.77,97.64,4.81,-999
-37.63269,145.79811,1982,10,10,4.32,4.33,14.18,3.58,7.98,0.12,1.26,97.97,5.31,-999
-37.63269,145.79811,1982,10,11,2.79,2.83,20.47,2.34,12.32,0.15,0.75,97.44,4.86,-999
-37.63269,145.79811,1982,10,12,3.13,3.16,21.54,8.23,14.54,0.25,1.43,96.99,4.96,-999
-37.63269,145.79811,1982,10,13,6.59,6.59,19.94,8.55,13.6,0.85,1.46,96.62,6.37,-999
-37.63269,145.79811,1982,10,14,2.98,3,13.3,5.5,8.78,0.8,1.74,96.76,4.97,-999
-37.63269,145.79811,1982,10,15,3.67,3.69,14.82,4.35,9.23,0.57,1.08,96.76,5.14,-999
-37.63269,145.79811,1982,10,16,4.12,4.13,13.66,4.88,7.98,9.37,1.58,96.3,5.33,-999
-37.63269,145.79811,1982,10,17,5.42,5.43,11.6,4.84,7.46,5.63,1.6,96.88,5.8,-999
-37.63269,145.79811,1982,10,18,1.99,2.03,16.85,4.23,10.27,0.6,1.16,97.03,4.61,-999
-37.63269,145.79811,1982,10,19,0.9,0.95,13.71,5.31,10.07,4.17,2.43,96.17,4.31,-999
-37.63269,145.79811,1982,10,20,4.62,4.63,12.12,4.77,7.73,8.17,2.12,96.31,5.54,-999
-37.63269,145.79811,1982,10,21,4.98,4.99,9.29,5.3,6.95,6.43,1.62,96.63,5.64,-999
-37.63269,145.79811,1982,10,22,6.44,6.44,11.49,3.71,7.88,2.55,1.4,97.36,6.26,-999
-37.63269,145.79811,1982,10,23,6.26,6.27,13.91,6.44,9.85,0.72,1.32,97.85,6.08,-999
-37.63269,145.79811,1982,10,24,6.88,6.88,21.44,6.08,13.22,0.14,1.03,97.59,6.38,-999
-37.63269,145.79811,1982,10,25,6.55,6.56,24.79,8.13,16.41,0.06,1.3,97.23,6.28,-999
-37.63269,145.79811,1982,10,26,5.8,5.82,27.48,12.11,19.92,0.01,1.74,96.83,6.04,-999
-37.63269,145.79811,1982,10,27,5.35,5.38,20.82,10.72,16.79,0.02,1.58,96.64,5.93,-999
-37.63269,145.79811,1982,10,28,3.23,3.26,19.68,7.49,13.01,0.03,1.07,97.11,5.01,-999
-37.63269,145.79811,1982,10,29,0.4,0.47,23.06,8.28,16.72,0.01,1.94,96.49,4.08,-999
-37.63269,145.79811,1982,10,30,3.8,3.82,18.18,6.13,12.86,1.71,1.87,96.1,5.24,-999
-37.63269,145.79811,1982,10,31,4.31,4.31,11.79,3.26,7.44,3.3,1.35,96.98,5.37,-999
-37.63269,145.79811,1982,11,1,3.91,3.93,18.35,5.78,11.2,0.05,1.26,97.65,5.18,-999
-37.63269,145.79811,1982,11,2,4.71,4.72,22.4,4.26,13.59,0,1.1,97.93,5.48,-999
-37.63269,145.79811,1982,11,3,4.84,4.87,25.99,7.86,16.9,0.26,1.29,97.81,5.58,-999
-37.63269,145.79811,1982,11,4,3.47,3.52,28.86,11.6,19.95,0,1.5,97.3,5.16,-999
-37.63269,145.79811,1982,11,5,3.91,3.95,31.31,13.21,21.97,0,1.66,96.91,5.34,-999
-37.63269,145.79811,1982,11,6,0.57,0.68,32.9,15.74,23.78,0,2.01,96.49,4.22,-999
-37.63269,145.79811,1982,11,7,5.31,5.33,21.46,10.7,16.33,0.02,1.46,96.71,5.93,-999
-37.63269,145.79811,1982,11,8,3.49,3.53,22.8,6.34,15.12,0.02,1.61,96.87,5.14,-999
-37.63269,145.79811,1982,11,9,3.95,3.97,20.56,5.96,13.57,0,2.22,96.94,5.24,-999
-37.63269,145.79811,1982,11,10,5.06,5.07,15.9,7,11.81,1.22,2.11,97.27,5.68,-999
-37.63269,145.79811,1982,11,11,3.14,3.17,21.93,5.6,13.37,0,1.34,98.1,4.92,-999
-37.63269,145.79811,1982,11,12,3.25,3.32,28.41,6.06,17.49,0.01,0.85,97.95,5.05,-999
-37.63269,145.79811,1982,11,13,3.92,3.96,30.07,10.96,20.72,0,1.13,97.35,5.3,-999
-37.63269,145.79811,1982,11,14,6.53,6.55,30.05,14.39,21.45,0.08,1.29,96.72,6.37,-999
-37.63269,145.79811,1982,11,15,11.46,11.46,28.99,14.63,20.74,12.16,1.62,95.95,8.93,-999
-37.63269,145.79811,1982,11,16,3.78,3.83,19.31,8.68,14.05,0.68,1.8,96.3,5.54,-999
-37.63269,145.79811,1982,11,17,3,3.03,19.05,6.33,12.07,3.29,2.28,96.51,4.94,-999
-37.63269,145.79811,1982,11,18,2.62,2.66,15.73,5.55,9.99,3.17,2.07,97.17,4.81,-999
-37.63269,145.79811,1982,11,19,4.44,4.46,20.57,4.43,12.42,0.04,1.44,97.71,5.41,-999
-37.63269,145.79811,1982,11,20,5.38,5.4,24.94,7.98,15.53,0,1.12,97.73,5.78,-999
-37.63269,145.79811,1982,11,21,3.9,3.95,26.7,7.74,17.17,0,0.98,97.69,5.26,-999
-37.63269,145.79811,1982,11,22,4,4.04,29.89,10.01,20.13,0.01,1.51,97.47,5.29,-999
-37.63269,145.79811,1982,11,23,4.35,4.39,33.04,14.38,23.57,0,1.35,97.26,5.46,-999
-37.63269,145.79811,1982,11,24,3.22,3.28,36.98,15.99,27.16,0,1.97,96.5,5.15,-999
-37.63269,145.79811,1982,11,25,5.89,5.91,22,9.55,15.63,0.01,1.87,96.42,6.12,-999
-37.63269,145.79811,1982,11,26,3.78,3.81,20.28,8.1,13.56,0.06,1.75,96.68,5.21,-999
-37.63269,145.79811,1982,11,27,4.49,4.51,18.55,7.35,12.53,0.49,1.8,97.1,5.48,-999
-37.63269,145.79811,1982,11,28,0.21,0.36,25.73,4.99,15.18,0.04,1.06,97.37,4.13,-999
-37.63269,145.79811,1982,11,29,5.06,5.09,29.71,11.08,20.28,0.24,1.17,97.08,5.84,-999
-37.63269,145.79811,1982,11,30,10.09,10.09,31.38,15.25,22.46,0.4,1.77,96.42,8.09,-999
-37.63269,145.79811,1982,12,1,5.16,5.19,18.53,7.19,14.51,0.57,2.22,96.63,5.95,-999
-37.63269,145.79811,1982,12,2,0.93,1,20.15,5.55,12.84,0.01,1.02,96.86,4.27,-999
-37.63269,145.79811,1982,12,3,1.96,2.02,23.16,8.2,15.68,0.05,1.71,96.42,4.67,-999
-37.63269,145.79811,1982,12,4,4.06,4.09,19.33,8.24,13.26,0.18,1.38,96.79,5.33,-999
-37.63269,145.79811,1982,12,5,4.45,4.47,19.97,6.87,12.8,0.7,1.36,96.76,5.43,-999
-37.63269,145.79811,1982,12,6,3.72,3.76,23.23,7.39,15.27,0.2,1.04,96.27,5.26,-999
-37.63269,145.79811,1982,12,7,5.87,5.88,14.65,7.15,11.69,9.14,2.21,95.57,6.17,-999
-37.63269,145.79811,1982,12,8,7.2,7.2,16.31,6.99,11.11,25.55,1.95,95.67,6.7,-999
-37.63269,145.79811,1982,12,9,9.67,9.67,14.89,8.08,11.27,9.6,2.15,96.08,7.82,-999
-37.63269,145.79811,1982,12,10,7.75,7.75,19.4,7.87,13.15,1.32,1.47,96.41,6.84,-999
-37.63269,145.79811,1982,12,11,5.01,5.04,24.99,7.61,16.15,0.02,1.43,96.79,5.71,-999
-37.63269,145.79811,1982,12,12,7.22,7.23,29.04,10.17,20.11,0,1.26,96.9,6.59,-999
-37.63269,145.79811,1982,12,13,7.4,7.42,31.14,16.82,23.05,0.04,1.71,96.89,6.73,-999
-37.63269,145.79811,1982,12,14,11.22,11.22,31.87,13.32,22.75,0.35,1.11,96.73,8.68,-999
-37.63269,145.79811,1982,12,15,7.39,7.4,27.48,14.39,20.57,0.4,1.29,96.2,6.82,-999
-37.63269,145.79811,1982,12,16,7.75,7.76,26.68,11.31,18.59,0.03,1.37,96.56,6.9,-999
-37.63269,145.79811,1982,12,17,7.65,7.66,25.55,10.61,18.64,0.01,1.58,96.99,6.8,-999
-37.63269,145.79811,1982,12,18,4.48,4.5,20.29,7.71,13.72,0.01,1.56,97.3,5.45,-999
-37.63269,145.79811,1982,12,19,5.37,5.38,19.1,8.83,13.21,0.05,1.71,97.29,5.77,-999
-37.63269,145.79811,1982,12,20,5.98,5.99,16.21,7.77,11.76,0.55,1.86,97.1,6.03,-999
-37.63269,145.79811,1982,12,21,2.01,2.1,24.56,6.03,15.25,0.01,1.25,97.29,4.67,-999
-37.63269,145.79811,1982,12,22,3.33,3.38,31.05,9.45,20.87,0,1.06,97.25,5.06,-999
-37.63269,145.79811,1982,12,23,7.67,7.69,33.41,15.1,23.9,0.04,1.28,96.96,6.9,-999
-37.63269,145.79811,1982,12,24,9.22,9.22,24.93,10.88,18.15,0.01,1.4,96.88,7.63,-999
-37.63269,145.79811,1982,12,25,5.06,5.09,23.31,8.96,15.73,0,1.61,97.03,5.74,-999
-37.63269,145.79811,1982,12,26,5.9,5.92,29.77,8.81,19.14,0,1.25,96.98,6.01,-999
-37.63269,145.79811,1982,12,27,9.68,9.69,27.97,14.45,20.04,0.13,1.4,96.72,7.91,-999
-37.63269,145.79811,1982,12,28,7.96,7.97,30.55,14.41,21.76,0,0.89,96.92,7.01,-999
-37.63269,145.79811,1982,12,29,13.84,13.84,28.9,14.76,22.32,3.86,1.1,96.56,10.48,-999
-37.63269,145.79811,1982,12,30,13.77,13.77,28.23,16.85,21.88,0.46,1.25,96.53,10.35,-999
-37.63269,145.79811,1982,12,31,13.63,13.63,32.64,15.57,24.67,1.84,0.98,96.35,10.18,-999
-37.63269,145.79811,1983,1,1,13.38,13.38,28.36,16.99,21.94,7.7,1.08,96.27,10.02,-999
-37.63269,145.79811,1983,1,2,8.73,8.73,17.2,9.11,14.33,7.7,1.56,96.3,7.55,-999
-37.63269,145.79811,1983,1,3,4.98,5.02,23.89,8.27,15.06,1.2,1.55,96.59,5.87,-999
-37.63269,145.79811,1983,1,4,3.76,3.82,26.07,8.51,17.08,0,1.15,96.73,5.33,-999
-37.63269,145.79811,1983,1,5,5.6,5.62,20.72,9.09,14.47,1.3,1.62,97.08,5.98,-999
-37.63269,145.79811,1983,1,6,2.75,2.81,23.85,7.5,15.31,0.04,1.37,97.3,4.89,-999
-37.63269,145.79811,1983,1,7,0.29,0.45,28.06,8.57,18.9,0.02,1.04,96.75,4.23,-999
-37.63269,145.79811,1983,1,8,2.96,3.02,33.95,16.49,24.05,0.02,2.62,95.2,5.18,-999
-37.63269,145.79811,1983,1,9,5.92,5.93,23.62,13.23,18.14,0.18,2.36,94.94,6.18,-999
-37.63269,145.79811,1983,1,10,2.64,2.67,16.6,9.04,12.9,4.32,2.36,95.22,4.87,-999
-37.63269,145.79811,1983,1,11,2.27,2.29,12.82,6.82,9.73,3.78,1.72,95.6,4.71,-999
-37.63269,145.79811,1983,1,12,4.49,4.5,15.56,6.58,10.55,3.88,1.88,96.55,5.47,-999
-37.63269,145.79811,1983,1,13,6.41,6.41,15.5,6.74,11.01,5.62,1.55,96.84,6.23,-999
-37.63269,145.79811,1983,1,14,6.58,6.59,17.75,8.19,12.21,5.46,1.86,96.95,6.33,-999
-37.63269,145.79811,1983,1,15,7.39,7.39,17.42,8.24,12.15,1.39,1.46,97.05,6.63,-999
-37.63269,145.79811,1983,1,16,6.28,6.29,19.97,9.08,13.68,0.17,1.6,96.88,6.17,-999
-37.63269,145.79811,1983,1,17,4.47,4.49,20.84,8.44,13.97,0.08,1.7,97.08,5.44,-999
-37.63269,145.79811,1983,1,18,4.3,4.32,19.15,7.89,13.08,0.41,1.83,97.35,5.39,-999
-37.63269,145.79811,1983,1,19,3.58,3.61,24.42,5.85,15.34,0,1.28,97.44,5.11,-999
-37.63269,145.79811,1983,1,20,5.16,5.18,30.68,8.98,20.09,0,1.09,97.22,5.73,-999
-37.63269,145.79811,1983,1,21,5.97,5.99,29.54,13.28,21.15,0,1.17,97.4,6.05,-999
-37.63269,145.79811,1983,1,22,5.26,5.3,33.97,11.2,23.3,0.01,1.07,97.04,5.83,-999
-37.63269,145.79811,1983,1,23,7.64,7.65,20.71,10.34,17.19,0.08,1.44,96.97,6.87,-999
-37.63269,145.79811,1983,1,24,5.15,5.17,23.94,9.55,16.16,0.02,1.56,97.26,5.69,-999
-37.63269,145.79811,1983,1,25,5.75,5.78,32.41,9.61,21.38,0,1.56,96.94,6.04,-999
-37.63269,145.79811,1983,1,26,8.23,8.24,25.34,9.88,18.1,5.74,1.95,96.67,7.24,-999
-37.63269,145.79811,1983,1,27,4.25,4.28,22.27,8.67,14.99,0,1.15,97.59,5.35,-999
-37.63269,145.79811,1983,1,28,7.54,7.55,26.54,8.88,17.56,0.01,0.95,97.75,6.7,-999
-37.63269,145.79811,1983,1,29,7.61,7.63,31.38,12.31,21.33,0,1.16,97.55,6.83,-999
-37.63269,145.79811,1983,1,30,6.26,6.29,32.27,13.2,22.65,0,1.17,97.47,6.26,-999
-37.63269,145.79811,1983,1,31,5.41,5.44,37.55,14.25,26.66,0,1.26,96.95,5.98,-999
-37.63269,145.79811,1983,2,1,6.12,6.13,39.7,18.12,27.89,0.41,2.32,96.47,6.25,-999
